"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","foreign","no_dur","durables","manuf","energy","chemical","bus_eq","telco","utilities","shops","health","finance","fama","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"1460","MRCC",155366,"016066","61033510","60606-6710","402030","40","40203010","IL","",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,-0.0208065780709524,-0.0152899867866667,NA,-0.0912988004104762,-0.16179102275,0.0099816832578125,0.0163625160580456,-0.035701500193246,-0.0803505157348472,NA,NA,NA,NA,NA,0.00234974074465079,0.00234974074465079,-0.000338332542074339,-0.000304664705975393,9.79929086993004e-05,0.000327164492658763,NA,NA,NA,NA,NA,0.00253362712079365,0.00244168393272222,-0.000277710659829442,-0.00025944674462879,0.000134286272411706,0.000357475433781212,NA,NA,NA,NA,NA,0.00241114473118043,0.00241114473118043,0.000294561877299205,0.000268023480737012,0.000130772252041115,0.000355340112762505,NA,NA,NA,NA,NA,0.0024143885552064,0.00241276664319342,0.000293492484763171,0.000267225819091281,0.000131412480467294,0.000355874809030522,NA,NA,NA,NA
"1461","RH",155603,"111873","74967X10","94925","255040","25","25504060","CA","B",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,0.00161507495839288,0.00634439965714284,0.00419451693685516,0.00767182626607142,0.01372857757375,0.0122649015792153,0.0131580186620634,0.0108806657611508,0.0106265566853334,0.0140095146996458,0.0152470928774205,0.0201525823759375,0.0202963498142361,-0.000257944197846228,-0.000201891710255951,-0.000201891710255951,-0.00011703106176728,-9.46142926530373e-05,-6.09578342286705e-05,-4.95136358623105e-05,-4.54008781730875e-05,-3.73479942987058e-05,-3.38894102697342e-05,-2.55907874737578e-05,0.000214988272028768,-4.42475536309526e-05,-0.000123069631943452,-6.50604606821153e-05,-5.58493361059065e-05,-2.98438559474207e-05,-2.35283353197283e-05,-2.80773444780326e-05,-2.43909403295278e-05,-2.52434784621475e-05,-1.91122604891688e-05,7.55025351493443e-05,0.000140487723726313,0.000140487723726313,7.32603969921454e-05,5.79730674146555e-05,2.81784908868554e-05,2.13380157585686e-05,9.79282932210902e-07,6.20025046252485e-06,1.42225731130108e-05,2.37712788385766e-05,0.000533090318500619,0.0001634861192182,0.000151986921472256,8.08422856158445e-05,6.36284105683982e-05,3.27176478918331e-05,2.51289600704181e-05,7.003716039534e-06,1.13438679041316e-05,1.75262492125957e-05,2.62610847705313e-05
"1462","ABBV",160586,"016101","00287Y10","60064-6400","352010","35","35201010","IL","A-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,0.00113431811910714,0.00270983546910714,0.00127108490404762,0.00343501545761905,0.00573571279613095,0.00695337424753473,0.00855234508269047,0.00990988967146034,0.0110166092291667,0.014143455456,0.0135785574799256,0.0184361286717291,0.02159432272,-1.36766784940478e-05,-7.66899112837301e-05,-7.66899112837301e-05,-6.39456717409625e-05,-6.08034997015027e-05,-5.77340233707447e-05,-5.42983028025248e-05,-4.76525177175563e-05,-3.40938064679958e-05,-3.16303666409908e-05,-2.80274035628669e-05,0.000143875056505952,-2.41726662837302e-05,-5.04312887837301e-05,-4.6632294268435e-05,-4.78894230621584e-05,-4.73687776470605e-05,-4.56416140662611e-05,-4.18813918933805e-05,-2.97773205775848e-05,-2.87500789810274e-05,-2.58691606176615e-05,0.000168764984202836,1.52859247540917e-05,1.52859247540917e-05,2.01750069658282e-05,2.41622744631209e-05,2.49546800289296e-05,2.61226826987829e-05,3.23092247667976e-06,2.94606263181481e-06,1.19635294842674e-05,2.62078949276857e-05,0.000604203534023435,0.000143411231870978,7.93485783125346e-05,6.24141192021642e-05,5.56684975246502e-05,5.02425695914729e-05,4.72422388169509e-05,2.08077634548818e-05,1.67302481521886e-05,2.10328497314756e-05,3.30179848990239e-05
"1463","PBF",160604,"196159","69318G10","07054","101020","10","10102030","NJ","B-",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,0.0043667365839286,0.00644014418482148,NA,0.0153089568386012,0.0262511770932738,0.0371637035371875,0.0445671068693334,0.0643632234670714,0.0959905301766667,0.1456375187865,0.173925664522842,0.429246374688608,0.536465740199732,NA,-0.000364740675155753,-0.000364740675155753,-0.000360406230255592,-0.00032951123184758,-0.000394713729494361,-0.000503427437322737,-0.000517475392683412,-0.000464545008051819,-0.000776745225054258,-0.000728902744679183,NA,-0.000295627088459324,-0.000330183881807538,-0.000337621531344681,-0.000312516087577966,-0.000381072890014802,-0.000492035087867281,-0.000509880493046441,-0.000458864439282249,-0.000772954717557196,-0.000726062460294398,NA,0.000303336688626115,0.000303336688626115,0.000316635565480458,0.000292870006609198,0.000361934386152546,0.000475251817218995,0.000473053797442535,0.000433397264215638,0.000757078387897535,0.000727083236044001,NA,0.000414865654046571,0.000359101171336343,0.00035340335627841,0.000320295162040458,0.000383946681959215,0.000493635712617971,0.000488806864607943,0.000445817366856853,0.000765237488307645,0.00073321128457576
"1464","CONE",161183,"016116","23283R10","75201-2643","601010","60","60101080","TX","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,-0.00211661495654761,-0.00116209819196429,NA,0.00165898303806548,0.00543458103267856,0.00786196251822223,0.00582011741809525,0.00397304352765871,-0.00309394395266667,-0.00877933386768749,0.00827988531507935,NA,NA,NA,-0.000125853266487103,-0.000125853266487103,-0.000109654697524943,-6.50551833987119e-05,-4.00635426592521e-05,5.36993953911571e-06,2.44055637770692e-05,-2.84835623880191e-05,NA,NA,NA,-9.40360410009922e-05,-0.000109944653744048,-9.9165502309742e-05,-5.72312754922912e-05,-3.37838271027829e-05,1.06145371467164e-05,2.79019621821363e-05,-2.58684479645031e-05,NA,NA,NA,6.44492799574644e-05,6.44492799574644e-05,6.5884032749809e-05,2.84139581603301e-05,7.28419931743695e-06,3.35455596428577e-05,6.88271590179457e-05,2.66418144816191e-06,NA,NA,NA,0.00021327460658824,0.000138861943272852,0.000114947327243471,6.5010349954783e-05,3.66576190471952e-05,9.01391239602661e-06,4.89755906206349e-05,1.28213755391068e-05,NA,NA
"1465","BFAM",161191,"065275","10919410","02459","253020","25","25302010","MA","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.000804478765714281,0.000950348992202388,NA,0.00126047228571428,0.00171646580571428,-0.00144498306333334,-0.00265409849714287,-0.00441763348450001,-0.00708412916466665,NA,NA,NA,NA,NA,-1.5199784e-05,-1.5199784e-05,2.4719360758765e-05,2.83489939578455e-05,3.43560016461466e-05,4.33439996174776e-05,NA,NA,NA,NA,NA,-1.03374431170631e-05,-1.27686135585316e-05,2.63223302806124e-05,2.95446515520103e-05,3.53156741888315e-05,4.41454843784013e-05,NA,NA,NA,NA,NA,4.62042025296384e-05,4.62042025296384e-05,6.84900255338993e-05,6.49902191962273e-05,6.71353449879617e-05,7.15196197212196e-05,NA,NA,NA,NA,NA,0.000129576008704311,4.16859030873361e-05,1.05405053468831e-05,2.17655770895185e-05,3.24418822444192e-05,4.25448596277115e-05,NA,NA,NA,NA
"1466","LAND",161208,"012081","37654910","22102-3211","601080","60","60108010","VA","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,-0.0334578698428571,-0.00123976254571429,NA,-0.0178498547267857,-0.00224183961071429,-0.00821750075466667,-0.00940763571149208,-0.00496110678333337,-0.00400621159611113,NA,NA,NA,NA,NA,-0.000520267170535714,-0.000520267170535714,-0.000277366693276818,-0.000197133066650533,-0.000187478704338972,-0.000161822298059044,NA,NA,NA,NA,NA,0.000553669739369048,1.67012844166667e-05,7.66784418566196e-05,6.6949780047359e-05,2.44825278790729e-05,1.52002695076749e-05,NA,NA,NA,NA,NA,0.000458863184006076,0.000458863184006076,0.000233596028501684,0.000160491841412152,0.000154699360997157,0.000133646677955302,NA,NA,NA,NA,NA,0.0004344311737818,1.22160051121378e-05,6.08966169228904e-05,5.91707055848672e-05,2.16087359346605e-05,1.35996447569852e-05,NA,NA,NA,NA
"1467","HGEN",161219,"015489","44486320","07078-2625","352010","35","35201010","NJ","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,-0.0244814889668448,0.00599787480809532,NA,0.00886921529467271,0.0422199195561903,0.0292400593564444,0.0371321879961169,-0.00191346540254002,-0.026358628984097,NA,NA,NA,NA,NA,-0.00111169014205059,-0.00111169014205059,-0.00059034668487131,-0.00050503013904067,-0.000148473839238848,1.03139561387482e-05,NA,NA,NA,NA,NA,-9.57113495525796e-05,-0.000603700745801582,-0.000255408621410429,-0.000255199288426407,5.2048290859443e-05,0.000177782987869189,NA,NA,NA,NA,NA,0.00105028615552095,0.00105028615552095,0.000546576020096175,0.000468388913802289,0.000115694495897032,3.84895762424902e-05,NA,NA,NA,NA,NA,0.000214949915139827,0.000632618035330387,0.000271190446344158,0.000262978362888899,4.91744989150307e-05,0.000176182363118499,NA,NA,NA,NA
"1468","ZTS",161291,"013721","98978V10","07054","352020","35","35202010","NJ","A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,0.00205614012791667,0.00512234972696429,0.00108588174869048,0.00265172102619047,0.00324730192446428,0.00388022176641667,0.00164445604619644,0.00169565825337301,0.002102589476,0.00182738394177081,0.00195969732888894,0.00439137496312701,0.00803084381047617,9.7025837922619e-05,-1.98526966091269e-05,-1.98526966091269e-05,-2.00448531703297e-05,3.37445968623136e-06,2.37159127989247e-06,-2.55216198260076e-07,8.37934747787019e-07,2.64226846651316e-07,-4.26916788886717e-06,-8.18452559254726e-06,0.000403646797827381,8.23542900257938e-05,3.12507967083334e-05,1.36497578082156e-05,2.85073252521955e-05,2.25440228525742e-05,1.65920892910126e-05,1.20694717406355e-05,8.66480109061741e-06,1.33633412036066e-06,-3.98423847056422e-06,0.000279467500619503,4.15512899205115e-05,4.15512899205115e-05,2.37258116048046e-05,4.00156849246131e-05,3.51509346217076e-05,2.79204039054819e-05,4.52595299886636e-05,3.14119706828323e-05,1.53976692678563e-05,6.36501695736602e-06,0.000344431792702006,3.68842755614536e-05,2.33350717952897e-06,2.1320671255136e-06,2.07282507897037e-05,1.96702309081618e-05,1.49914645403228e-05,3.31431001791341e-05,2.17118735160137e-05,9.05356336991244e-06,1.11330627519267e-05
"1469","PARR",161469,"022447","69888T20","77024","101020","10","10102030","TX","C",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,0.00193421612232138,0.00153246121190477,NA,-0.00513155125500002,-0.0121973186323214,-0.0183937467861875,-0.0267949313099683,-0.0231194775031428,-0.000988930413791725,NA,NA,NA,NA,NA,0.000235525579244047,0.000235525579244047,0.000223384207785812,0.000235484815018768,0.000164826931746475,1.60612447039182e-05,NA,NA,NA,NA,NA,0.000222133748896826,0.000228829664070436,0.000218969318660355,0.000232191741982566,0.000162183807335839,1.38538001411895e-05,NA,NA,NA,NA,NA,0.000296929565773685,0.000296929565773685,0.000267154872560946,0.00027212604025715,0.00019760627508829,4.42368648076602e-05,NA,NA,NA,NA,NA,0.000102895183309579,0.000199912374541632,0.000203187493726625,0.000224412667520074,0.000159310015391427,1.22531753904998e-05,NA,NA,NA,NA
"1470","APAM",161679,"016113","04316A10","53202","402030","40","40203010","WI","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.000432810010535687,0.00180210955482139,NA,0.00842394506714285,0.01641508012375,-0.00635862863205556,0.0126618562249524,0.014661039445754,0.0138781281296667,NA,NA,NA,NA,NA,-0.000266371168553572,-0.000266371168553572,7.4631193874629e-05,-0.000100238083724727,-9.36067726001202e-05,-7.38753742809396e-05,NA,NA,NA,NA,NA,-0.000220727850410715,-0.000243549509482144,8.96784416140324e-05,-8.90143169682868e-05,-8.45982229666616e-05,-6.63517504112379e-05,NA,NA,NA,NA,NA,0.000204967182023934,0.000204967182023934,0.000118401858649763,6.35968584863452e-05,6.08274292583051e-05,4.56997541771976e-05,NA,NA,NA,NA,NA,0.000339966415997963,0.000272466799010948,7.38966166803032e-05,9.67933914307786e-05,8.7472014911074e-05,6.79523751619277e-05,NA,NA,NA,NA
"1471","MODN",161999,"017553","60752510","94404","451030","45","45103010","CA","C",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.00166783850184522,0.00414963434666664,NA,0.00271637807187501,0.0037649176419048,0.00257299750472922,0.00242375033974601,0.00159933002142863,0.0015105341636667,0.00915432185416657,NA,NA,NA,NA,-3.4951319000993e-05,-3.4951319000993e-05,-9.94680222949447e-06,-6.19599867131792e-06,4.50713686951303e-07,8.64309550431454e-07,-2.7423015942569e-05,NA,NA,NA,NA,4.77752091597209e-05,6.41194507936395e-06,1.73256795817299e-05,1.41465902206609e-05,1.67783179291975e-05,1.45005504560436e-05,-1.83321886721609e-05,NA,NA,NA,NA,2.64526675286454e-05,2.64526675286454e-05,3.38238625456398e-05,3.04452265670639e-05,3.32300570287664e-05,2.90399296541734e-05,1.69985792983075e-05,NA,NA,NA,NA,7.14633564275265e-05,2.25053444494405e-05,1.5438546480007e-06,6.36751575816911e-06,1.39045259847851e-05,1.28999257053539e-05,2.74143976633773e-06,NA,NA,NA
"1472","LJPC",162127,"030281","50345960","02451","352010","35","35201010","MA","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,-0.00362971591857145,-0.00338890830666667,NA,-0.0226345117414286,-0.0416393075642857,0.0609597851728125,0.085658299376,0.149909684382857,0.254700173356597,NA,NA,NA,NA,NA,0.000633493194095238,0.000633493194095238,-0.000709774737267956,-0.000731868977824357,-0.00101012763356203,-0.00141939499601741,NA,NA,NA,NA,NA,0.000641520114492064,0.000637506654293651,-0.000707128499774496,-0.000729895144939891,-0.0010085433729574,-0.00141807187727068,NA,NA,NA,NA,NA,0.000694897180624876,0.000694897180624876,0.000666004072492821,0.000695227752585975,0.000977348290220217,0.00139121937591367,NA,NA,NA,NA,NA,0.000522281548904817,0.000608589364764846,0.000722910324708226,0.000737674219402383,0.00101141716490181,0.00141967250202137,NA,NA,NA,NA
"1473","IBTX",162131,"017451","45384B10","75070-1711","401010","40","40101015","TX","A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00877218660303571,0.0020713096830357,NA,0.00844338485270833,0.00811458310238095,0.00155479089999999,0.0143018870746825,0.0185917399415,0.022221819503,-0.00700664412825007,NA,NA,NA,NA,1.09600583442459e-05,1.0960058344246e-05,7.93120406927002e-05,-4.53254137020231e-05,-6.46023245951599e-05,-7.38990818679356e-05,5.77979147666146e-05,NA,NA,NA,NA,-0.000212402505655754,-0.000100721223655754,5.67603058280998e-06,-0.000100250634357761,-0.000108687041174107,-0.000110717086922881,3.32525780633178e-05,NA,NA,NA,NA,7.23640448738844e-05,7.23640448738844e-05,0.000123082705467834,8.68418846364133e-06,3.18229812533448e-05,4.57234617641936e-05,0.000102219510007491,NA,NA,NA,NA,0.000331641071243002,0.000129638513184559,1.01057943509192e-05,0.000108029708820253,0.00011156083311852,0.00011231771167357,5.43262065018165e-05,NA,NA,NA
"1474","TMHC",162160,"016653","87724P10","85251","252010","25","25201030","AZ","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.00146180448761908,0.00196246217428572,NA,0.00529266584002976,0.0120471361676786,0.0189913606471875,0.0130293602288492,0.0147870779902143,0.016117086843,NA,NA,NA,NA,NA,-0.000225149010921628,-0.000225149010921628,-0.000224760056426446,-0.000118780038659576,-0.000106900542617325,-9.65873150034014e-05,NA,NA,NA,NA,NA,-0.000111006788858134,-0.000168077899889881,-0.00018713075244947,-9.07122791357663e-05,-8.43724724732143e-05,-7.77726630149135e-05,NA,NA,NA,NA,NA,0.000163745024391989,0.000163745024391989,0.000180989391651312,8.21388134211943e-05,7.41211992755097e-05,6.84116948996594e-05,NA,NA,NA,NA,NA,0.000230245354445382,0.000196995189418686,0.000202912577383199,9.84913535982581e-05,8.72462644176267e-05,7.93732877656033e-05,NA,NA,NA,NA
"1475","CMRX",162161,"017498","16934W10","27713","352010","35","35201010","NC","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,0.103558897129524,0.0740714608199999,NA,-0.111799791970238,-0.32715848107,-0.858206964015917,-0.767655352321048,-1.15586974970746,-1.54585510129556,NA,NA,NA,NA,NA,0.00717862296999207,0.00717862296999207,0.0105688556169829,0.00714110040533256,0.00828571478182226,0.00906271427706088,NA,NA,NA,NA,NA,0.00619570842634127,0.00668716569816667,0.0102448178553397,0.00689940010771351,0.00809171849031224,0.00890069539623932,NA,NA,NA,NA,NA,0.0072400269565217,0.0072400269565217,0.010612626281758,0.00717774163057094,0.00831849412516408,0.00909088989716462,NA,NA,NA,NA,NA,0.00607646986075402,0.00665824840863786,0.010229036030406,0.00689162103325102,0.00808884469836783,0.00889909477148863,NA,NA,NA,NA
"1476","EVTC",162170,"185375","30040P10","00926","402010","40","40201060","PR","B+",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.000190457001964276,0.000602638375297613,NA,0.00188555053714285,0.00358064407232143,0.00571049883652082,0.00701925461734919,0.00550633266222223,0.00506758277422222,NA,NA,NA,NA,NA,-5.65031178392859e-05,-5.65031178392859e-05,-6.06598003797422e-05,-5.5973750945778e-05,-3.49728661859076e-05,-2.67973943530656e-05,NA,NA,NA,NA,NA,-4.27637387281747e-05,-4.96334282837303e-05,-5.61303347387166e-05,-5.25952150987834e-05,-3.2261146624504e-05,-2.45326615325528e-05,NA,NA,NA,NA,NA,4.90086869035253e-06,4.90086869035253e-06,1.6889135604608e-05,1.93325257073962e-05,2.19352284409247e-06,1.37822575067634e-06,NA,NA,NA,NA,NA,0.000162002304315422,7.85507178125348e-05,7.19121596724458e-05,6.03742895612752e-05,3.51349385689164e-05,2.61332862832426e-05,NA,NA,NA,NA
"1477","HASI",162208,"017769","41068X10","21401","402040","40","40204010","MD","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00119104144267856,0.00114962203095237,NA,0.00357072087633928,0.00595040031000001,0.00186854782725001,0.00225897756190478,0.00245283140894446,0.00333702890354168,NA,NA,NA,NA,NA,-7.93226477886908e-05,-7.93226477886908e-05,-7.44512510518082e-06,-8.7535747477559e-06,-8.30124977806514e-06,-1.17911398948523e-05,NA,NA,NA,NA,NA,-8.07032948462306e-05,-8.00129713174607e-05,-7.90028347579833e-06,-9.09307812256075e-06,-8.57374590784272e-06,-1.20187190801611e-05,NA,NA,NA,NA,NA,1.79186612590524e-05,1.79186612590523e-05,3.63255396699534e-05,2.78876504906259e-05,2.447809356375e-05,1.63844802088897e-05,NA,NA,NA,NA,NA,0.000199941860433478,0.000108930260846265,2.36821084095275e-05,1.68721525850526e-05,1.14475378522551e-05,1.36193438308508e-05,NA,NA,NA,NA
"1478","SEAS",162232,"186392","81282V10","32821","253010","25","25301030","FL","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.00701928687589283,0.0290736388526786,0.00562616247417658,0.01063460144,0.0282884897558928,0.0346907824827778,0.0305500022286666,0.0304258627396825,0.0230344405604445,0.0214930778955211,0.0103725792814283,0.00541134462563478,0.0307104002544443,-0.00126454493500694,-0.000588462943863094,-0.000588462943863094,-0.000458352410534842,-0.000307944992660323,-0.000246349668523522,-0.000165130370529326,-0.000104440896598586,-4.76489483762224e-05,-2.27251032934691e-05,-5.16845029182701e-05,0.0023447476378502,0.000614634580422619,1.30858182797625e-05,-6.17268530780134e-05,-1.21013391474432e-05,-8.89620978292092e-06,3.31824081990881e-05,2.77676225536905e-05,5.12357796472609e-05,4.32583075448698e-05,-2.24213890652844e-06,0.00108210327231006,0.000527058957333456,0.000527058957333456,0.000414581745759708,0.000271303767421942,0.000213570325181707,0.000136954750425584,6.00193013577091e-05,1.65012045400414e-05,3.0582661367457e-06,4.98649942830888e-05,0.00159666904732081,0.000495396014835372,1.5831471249042e-05,7.75086780117426e-05,1.9880413609935e-05,1.17700017273333e-05,3.15817834483984e-05,4.88412509921891e-05,6.42828520726571e-05,5.09755367944216e-05,9.3909631878909e-06
"1479","VOYA",162288,"016384","92908910","10169","402010","40","40201020","NY","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00112460610720238,0.00158243969142858,NA,0.0037306261729762,0.00633664623875001,0.00412762965875001,0.00593322366457144,0.0100471193567619,0.0135357142315417,NA,NA,NA,NA,NA,-8.68673355257938e-05,-8.68673355257938e-05,-3.30002588082157e-05,-3.94148980112218e-05,-5.87007450628917e-05,-6.8192901782084e-05,NA,NA,NA,NA,NA,-7.16062160515873e-05,-7.92367757886906e-05,-2.79691205200157e-05,-3.56621637142858e-05,-5.5688682008772e-05,-6.5677332637984e-05,NA,NA,NA,NA,NA,2.54633489961553e-05,2.54633489961553e-05,1.07704059669186e-05,2.77367277284001e-06,2.59214017210766e-05,4.0017281678342e-05,NA,NA,NA,NA,NA,0.000190844781638835,0.000108154065317495,4.37509454537449e-05,4.34412381767776e-05,5.85624739531844e-05,6.72779573886738e-05,NA,NA,NA,NA
