"","ticker","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"100","COST",0.000286266863749999,-0.000152629851428567,0.0010064024875,0.002446673735,0.00372747810267857,0.00450115310152084,0.00357641913873214,0.00407033210615873,0.0044995416355139,0.00563003030931247,0.00480578083742561,0.00540179336692563,0.00577501416595234,-7.20135623750001e-05,-7.2013562375e-05,-5.73535206488095e-05,-4.6317431184295e-05,-2.69684612703455e-05,-2.48951660684785e-05,-2.31498613833182e-05,-1.95742250753204e-05,-1.23822300648647e-05,-9.35196801311815e-06,-7.51883192082512e-06,-0.000115903233892857,-8.66434528809522e-05,-6.46684659017856e-05,-5.1140472010433e-05,-3.05659753291862e-05,-2.77826444578111e-05,-2.55613817963872e-05,-2.11819053506998e-05,-1.35846868187786e-05,-1.01543386075945e-05,-8.12006029778206e-06,0.000107578876227406,0.000107578876227406,0.000121824222887558,7.89830084034352e-05,6.04530102353821e-05,5.15302555513034e-05,3.33558068088465e-05,8.48362029768607e-06,2.61120539836678e-05,1.66775134326336e-05,3.96631047342585e-06,0.000895215482671307,0.000226685910072165,4.53081702622277e-05,3.12141738931267e-05,2.17432486907419e-05,1.44430575341382e-05,1.99433356885695e-05,2.71407678667969e-05,6.51669623211634e-07,1.3725478772454e-06,9.59042355721138e-06
"101","COTY",-0.000139879199627959,0.00120471818184522,0.00424324062444445,0.0130094802725893,0.0241691371591071,0.00710881722281255,-0.0127714400525714,-0.00415714285041285,0.00560220831083334,-0.0116185428449998,-0.124037205045139,-0.127651512900039,-0.0769282266055055,-0.000438311982407241,-0.000438311982407241,-0.000405150272645585,-7.96560046422033e-05,0.00010353738404052,2.64293661235848e-05,-3.1549931376161e-05,4.20463869793841e-05,0.000339444728343865,0.00023311084771556,0.000105189516994353,-0.000303852244259922,-0.000393492069691468,-0.000382740316287699,-6.48802092413992e-05,0.000114558674052595,3.52754015280136e-05,-2.41620336757589e-05,4.69716521129855e-05,0.000343128556786257,0.000235568978211855,0.000107031431215549,0.000258719543804835,0.000258719543804835,0.000225972529109218,4.56444349455268e-05,0.000190958855546248,0.000102854787743367,2.49557368160037e-05,7.01042323523906e-05,0.000377939012392398,0.000259140329161312,0.000116674659388604,0.00108316449303837,0.000533534526882681,0.000363380020648141,4.49539111240928e-05,0.000123381400691039,4.86149884516865e-05,1.85439875679412e-05,4.10127895968884e-05,0.000356061573981824,0.000244350768942204,0.00010556106795612
"102","COUP",0.000895581721249995,-0.00317979448499999,0.00242897728095238,0.00549576840035715,0.00816445927738097,0.0110626435966944,0.0146054248611112,0.0174072690388175,0.0184042858747223,0.0184494573398959,0.0175799697129166,0.0228605529570088,0.0309647024019345,-0.000153339555970239,-0.000153339555970239,-0.00012114795926885,-0.000111725954675214,-0.000112375763441485,-0.000108629521826102,-9.62016711729246e-05,-6.42999106910106e-05,-4.57106520319634e-05,-4.01553404675664e-05,-4.11905762749103e-05,-0.000560877176595237,-0.000289185429511905,-0.000189070896039683,-0.000156510308590049,-0.000145780486443534,-0.000135441207393536,-0.000118593848130342,-7.92280286626223e-05,-5.6876066295662e-05,-4.76057540073287e-05,-4.67732834067596e-05,2.62528826321673e-05,2.62528826321673e-05,5.80297842675177e-05,1.35744849125164e-05,2.49542919357574e-05,3.22041002063201e-05,3.969600298076e-05,3.62420653180041e-05,7.21636798343088e-06,1.41258590218146e-05,2.97054338806593e-05,0.00134018942537369,0.000429227886703118,0.000169710600400125,0.000136584010472742,0.00013695775980509,0.000122101620469863,0.000112975802022524,8.51868911787194e-05,4.3943049100095e-05,3.88239632769796e-05,4.82436466661889e-05
"103","CPB",-0.000366827677901785,0.0022282843407738,0.000644497183065477,0.002667146905,0.00485640918589286,0.00415604129055557,0.00489475146733333,0.00484234241752381,0.00527158697000001,0.00710503568856247,0.00499324432142857,0.00440042462609225,0.00147316397195426,-0.000101132486096726,-0.000101132486096726,-8.70539477299108e-05,-4.97018567962346e-05,-4.31276979117633e-05,-3.42708558909579e-05,-3.09803002631967e-05,-2.73694628808214e-05,-1.46851287652886e-05,-8.71526929432182e-06,-2.52053650665212e-06,0.000158378715770832,-1.46287521408733e-05,-4.38020807519844e-05,-2.11841423052941e-05,-2.18562879226191e-05,-1.71977505049343e-05,-1.67214430177264e-05,-1.78635580505079e-05,-7.5752328237117e-06,-3.97100600606663e-06,1.03441146413636e-06,7.84599525056798e-05,7.84599525056798e-05,9.21237958064565e-05,7.55985827914955e-05,4.42937735939643e-05,4.2154565728824e-05,2.5525367928968e-05,6.88382492185024e-07,2.38091552832439e-05,1.731421215143e-05,8.96460588759885e-06,0.000620933533007618,0.000154671209332086,2.44417851124265e-05,1.25784418798781e-06,1.30335612841749e-05,3.85816358126139e-06,1.11033969099087e-05,2.38224205666051e-05,5.35778437185523e-06,4.81078472428247e-06,4.35951795292967e-07
"104","CPRI",0.00146004089714284,0.0263184355087501,0.00623504867142857,0.01578506422,0.0255209354671429,0.0233691223092708,0.0294200403936826,0.0336339991629762,0.0383722746853334,0.0461097513879166,0.0307675596266866,0.0337212152353452,0.0182708206754464,-0.000477500777428573,-0.000477500777428573,-0.0004010149095,-0.000240759136397011,-0.000229180323742129,-0.000211670778064693,-0.000202814471363685,-0.000163552053079758,-8.02945718617637e-05,-5.89783808742274e-05,-2.30284654497309e-05,0.00200833868373215,0.000351112376291668,1.32916673601202e-05,3.24100351591125e-05,-2.54229908601024e-05,-4.8128708251488e-05,-6.62298855856229e-05,-7.24956625610497e-05,-1.21893811450316e-05,-1.35334181473403e-05,1.10241299086351e-05,0.000297908338826167,0.000297908338826167,0.000221837165963633,0.000115458696809281,0.000141758852236401,0.000135245356444911,0.00014630880317152,0.000135494207706751,4.18002878132312e-05,3.29488994284756e-05,1.154332305548e-05,0.0012290264349537,0.000211069919100455,3.26519629996781e-05,5.23363332764188e-05,1.66002642216582e-05,3.47891213278151e-05,6.06118394778053e-05,7.84545250771468e-05,7.4363605053536e-07,4.7516274169912e-06,9.55376664920578e-06
"105","CRM",0.000674336191235125,0.00352597276934524,0.00178729887797619,0.00401322425145833,0.0082457870247619,0.00814660276796528,0.00884704925687499,0.00903513129535715,0.00887246950488892,0.0115895771081458,0.0146751630971825,0.0145802111267817,0.0148002214778274,-0.000111296268674107,-0.000111296268674107,-0.000126190847225446,-8.21128195245072e-05,-6.69894513577038e-05,-5.50052309481712e-05,-4.50446885365593e-05,-3.99825674612114e-05,-3.8358429879308e-05,-2.54220748364654e-05,-1.93505277898525e-05,0.000173867389136905,-1.62417160704363e-05,-7.86635709236111e-05,-5.07761538309895e-05,-4.36153810453259e-05,-3.62444639869205e-05,-2.93763556898004e-05,-2.95370122300388e-05,-3.05457269255817e-05,-2.02088452603957e-05,-1.54441763129893e-05,6.82961699282993e-05,6.82961699282993e-05,5.2986896310921e-05,4.31876200632229e-05,2.04320201480237e-05,2.14201906716107e-05,1.14609796556053e-05,1.19247220882049e-05,1.35854169224519e-07,6.07406609286432e-07,7.86538539560151e-06,0.000605444859641546,0.000156284173261649,5.93032752840532e-05,3.08498557136832e-05,3.47926544068816e-05,2.29048770632476e-05,2.37583095819828e-05,3.54958747461359e-05,1.76127097300147e-05,1.14270545300466e-05,1.69145395724186e-05
"106","CRON",0.0165340029041667,0.0526732368066667,0.0067759245138492,-0.0127402322667857,0.0140963181985119,0.00510036945193755,0.0160991716525973,0.0181184360534047,0.0189341646752915,0.00194476538993749,-0.0529328966185716,-0.116043352285538,-0.149006718669841,0.000975807839031746,0.000975807839031745,4.06280784275796e-05,0.000125644323650869,3.56419058663423e-06,-1.0423902297619e-05,-1.31877020391475e-05,5.34404304550519e-05,0.000190320272665036,0.000242371764515,0.000226768111745216,0.00458973122928175,0.00218044896911508,0.000642948643469247,0.000522778762139881,0.000299787419295651,0.000227334215481987,0.000185379517205358,0.000185818576618056,0.000289331872397913,0.000308439833806591,0.000276273911611655,0.00115540027763415,0.00115540027763415,0.000219805821963947,0.0002509447632386,9.09856620923618e-05,6.60015193221629e-05,4.33179661530171e-05,8.14982758280584e-05,0.000228814556713569,0.000268401245960752,0.000238253254139467,0.0038104189805033,0.00204040651192387,0.000662308939108805,0.000542705060257187,0.000308610145934095,0.000240673802405659,0.000190997563313176,0.000179859714101959,0.00030226488959348,0.00031722162453694,0.000274803548352225
"107","CRSP",0.00140493337119048,-0.0298966468905357,0.0031989040336508,0.00678684535857142,0.00456008195982138,0.00235694061425692,0.00896940896879174,0.0115871492398493,0.0150714353120139,0.0180842773759378,0.0210432041574357,0.0378477179095443,0.0639871939780947,-0.000179397066246031,-0.000179397066246031,-5.2585809810515e-05,-1.04616180556751e-05,-6.20038983409939e-05,-6.69882622938079e-05,-7.50906700045242e-05,-6.10964981858875e-05,-5.38034816061514e-05,-6.66230064686542e-05,-8.57291241190469e-05,-0.00330955509241865,-0.00122278307497024,-0.000574278814172618,-0.000354435027525193,-0.000318574228355143,-0.000272919711384112,-0.000247077374739283,-0.000175754301342394,-0.000139561235747867,-0.000123847102011115,-0.000128608001189905,1.95372356374881e-07,1.95372356374854e-07,0.000126591933725852,0.000114838821532055,2.54175731647337e-05,9.43715932597402e-06,1.85850018123596e-05,3.3038652812881e-05,1.53091975576189e-05,4.05935250229024e-05,7.42439817247959e-05,0.0040888673411971,0.00136282553216145,0.00055491851853306,0.000334508729407887,0.000309751501716699,0.000259580124460439,0.000241459328631466,0.000181713163858491,0.0001266282185523,0.000115065311280766,0.000130078364449334
"108","CRUS",0.000976317968422619,0.00245190492857143,0.00221822117574405,0.00470202759038691,0.00708974962095237,0.00697323676824306,0.00814035155362505,0.0102585201788174,0.012076016589,0.0176234142023333,0.0182836459082093,0.0302021140088929,0.0512153886688393,-0.000124190320732143,-0.000124190320732143,-0.000101890527542163,-6.59002065914334e-05,-5.87215867639544e-05,-6.10671198052291e-05,-6.09873550581175e-05,-6.09783744831894e-05,-4.74173368213334e-05,-5.34292432184101e-05,-6.88206447950913e-05,2.33683752827381e-05,-7.50040887271826e-05,-7.72974115396824e-05,-4.96849652711168e-05,-4.66266116807674e-05,-5.13593108568817e-05,-5.28797343979592e-05,-5.55732940430839e-05,-4.33746328209257e-05,-5.07316436568949e-05,-6.67992927948875e-05,5.54021178702631e-05,5.54021178702631e-05,7.72872159942048e-05,5.94002329962967e-05,2.86998847417732e-05,1.53583018145528e-05,4.4816868659529e-06,3.29205291101829e-05,8.92305277280092e-06,2.73997617726583e-05,5.73355024008404e-05,0.000755943873495713,0.000215046545918395,5.79371159001245e-05,2.97586671538105e-05,3.78038850423232e-05,3.80197239332088e-05,4.72616882901416e-05,6.1532156559181e-05,3.04416156253588e-05,4.19498529265458e-05,6.82696560543168e-05
"109","CRWD",-0.00139206152994048,0.00858180566874997,0.0020399155965873,0.00890386984964286,0.0148192920409524,0.0141643201870624,0.0119589977439385,0.014324192488381,0.0174504417647083,0.0285088074464375,0.0408669447375746,0.0664287804006597,0.103401348702976,-0.000343197712652778,-0.000343197712652778,-0.000270189226181548,-0.000170949249637395,-0.000109434912080976,-0.000103396408015273,-0.000103530237882686,-0.000109526992587465,-0.000115778099363055,-0.000123986913949909,-0.00014355261675742,0.000654189007216268,-1.07354726964295e-05,-0.000103958106203373,-6.1346313388049e-05,-2.76819022556439e-05,-3.77788606554672e-05,-4.8728769758013e-05,-7.29926805043498e-05,-8.84524358049991e-05,-0.000105753153074789,-0.000129889784978392,0.000163605274050372,0.000163605274050372,9.10114826451804e-05,4.56488100496645e-05,2.20134405752479e-05,2.69709863954909e-05,4.70245696905212e-05,8.14691472144585e-05,7.72838153145226e-05,9.79574325041571e-05,0.000132067474363169,0.000125123241562183,0.000150777929887642,8.45978105638156e-05,4.14200152707427e-05,1.88591756171997e-05,2.44392737317943e-05,4.31107236501953e-05,7.89515430204469e-05,7.55194186094322e-05,9.69713623444401e-05,0.000131360148237821
"110","CSCO",0.000510254567008935,0.00813774504291665,0.0010629937218254,0.00216847203145832,0.0033619607142262,0.0035355054011875,0.00487132247404762,0.00558632242291273,0.00600257285405556,0.00705821849931251,0.00506688974245541,0.0108900225554316,0.0134292995800892,-5.52739154816463e-05,-5.52739154816463e-05,-4.75284357869545e-05,-3.32445146613029e-05,-3.57464582544154e-05,-3.3395183262525e-05,-3.01775730057507e-05,-2.39852158692439e-05,-1.24839319875246e-05,-1.8975809850864e-05,-1.76973219357264e-05,0.000707475132109125,0.000198975767048611,7.95964054781741e-05,5.05740619970236e-05,2.6773955482533e-05,1.67856751316047e-05,1.17317153234126e-05,3.95430968353163e-06,8.4133021930445e-06,-5.03158594609671e-06,-7.24870484544184e-06,0.00012431852312076,0.00012431852312076,0.000131649307749413,9.20559249264273e-05,5.16750132513121e-05,4.3030238357257e-05,2.6328095186414e-05,4.0726295037626e-06,2.60103520610079e-05,7.05367159488777e-06,6.21217954147541e-06,7.18371166693257e-05,5.89333098573979e-05,9.89567011177319e-05,7.05003601143299e-05,3.55966821209773e-05,3.01252620552776e-05,1.73497614312303e-05,2.00455283256548e-06,2.13463193886114e-05,3.75020478425239e-06,8.71906810487116e-06
"111","CSIQ",0.00847596138680058,0.03476230026375,0.013524865639127,0.0236226741437798,0.0347470440369643,0.0417447935745208,0.0370443890889365,0.0423261609561905,0.0492913701447917,0.0648936954561459,0.0748926710072423,0.0825345879690984,0.0951467102611905,-0.00050489042523264,-0.00050489042523264,-0.000437851377502728,-0.00036559156250242,-0.000234167440181442,-0.000222698681377566,-0.00022426048768127,-0.000206658366554379,-0.00018196358800121,-0.000135390542197985,-0.000118727053252589,0.00212374346246231,0.000371320870665675,2.54270446429482e-07,-7.67306957227559e-05,-1.8705646108086e-05,-4.97622413976349e-05,-7.98300542914378e-05,-0.000110371410961157,-0.000109946221215047,-8.73350780719349e-05,-8.27183698595075e-05,0.000325297986630234,0.000325297986630234,0.000258673633966361,0.00024029112291469,0.000146745968675715,0.000146273259757784,0.000167754819489105,0.000178600521181372,0.000143469303952678,0.000109361060752233,0.000107241910858338,0.00134443121368385,0.000231278413474462,1.96145660859874e-05,5.68043976054496e-05,9.88291946964174e-06,3.6422654473962e-05,7.42120081836201e-05,0.000116330273477254,9.70132040194804e-05,7.85532873415858e-05,8.41887331189369e-05
"112","CSTM",-0.00575996396007439,0.0140308715491071,-0.00167594193186508,0.00649210212455355,0.00381790429375002,-0.00116158686655559,-0.000296807946541722,0.00597737534946028,0.00995711285779163,0.0125162270404165,0.000266732563229024,0.165809349117892,0.829773743582143,-0.000408402202820931,-0.000408402202820931,-0.00015963113756374,-5.05316164122946e-05,-4.47799673240383e-05,-7.72193375627281e-05,-8.63575649333298e-05,-6.69457545805527e-05,-1.6511497324119e-05,-0.000313655051330834,-0.00114456672266057,0.00157068134809722,0.000251292314151785,0.000170216120922618,0.00016695009247981,0.000117439995865974,5.29835276292554e-05,2.23832895127224e-05,5.54814838348206e-06,3.77099698243235e-05,-0.000277474364842385,-0.00111745598908635,0.000228809764218525,0.000228809764218525,1.95466059726271e-05,7.47688231754356e-05,4.26415041816893e-05,7.93915942946235e-07,2.98518967411652e-05,3.88879092075462e-05,2.19827867244136e-05,0.000287625569885082,0.00113308158026632,0.000791369099318767,0.000111249856960572,0.000189576416562176,0.000186876390597116,0.000126262722504418,6.63231145529283e-05,2.800133562054e-05,4.10714132615044e-07,5.06429870198904e-05,0.000268692574112036,0.00111892635234578
"113","CSX",0.000567383900119045,0.00198336804744049,0.00163729376984127,0.00377711350928572,0.00537640252875,0.0062015376475,0.00750389142785715,0.00784005788057937,0.0082120416495,0.0134059957078125,0.0154030212572669,0.0143532703737768,0.014111678590625,-0.000106990986972222,-0.000106990986972222,-8.01503104771826e-05,-6.19137774437468e-05,-5.68566190798206e-05,-4.78465393451337e-05,-4.20036140075876e-05,-4.70278820794633e-05,-4.0645581800405e-05,-2.52027175021166e-05,-1.85538283431588e-05,3.46074277599218e-05,-5.97915153948411e-05,-5.65505746884919e-05,-4.63535120885661e-05,-4.52501916427596e-05,-3.85308541653874e-05,-3.42234813299973e-05,-4.18411269610698e-05,-3.67661731776065e-05,-2.26140810353498e-05,-1.66141240317596e-05,7.26014516301835e-05,7.26014516301835e-05,9.90274330591847e-05,6.33866621439834e-05,3.0564852425907e-05,2.85788822746482e-05,1.4502054184577e-05,1.89700367064568e-05,2.15129775187244e-06,8.2676394363518e-07,7.06868594890784e-06,0.000744704821018529,0.000199833972586054,3.7190279048934e-05,2.64272139712598e-05,3.64274650043153e-05,2.51912672417145e-05,2.86054352221796e-05,4.77999894771669e-05,2.38331559820395e-05,1.38322903050007e-05,1.80844872911889e-05
"114","CTRA",0.000198474481458324,0.00383965017,0.00103193344479166,0.00269885137145834,0.00497122585142857,0.00525964490241666,0.00560053352560516,0.00672921050554762,0.00795759325995834,0.000692028185333333,-0.0068877505399802,0.00352327071170341,0.0220856660860418,-8.33458963333338e-05,-8.33458963333338e-05,-7.95458561661707e-05,-5.56172573731685e-05,-4.42791724930069e-05,-4.29653685795349e-05,-4.26325207609891e-05,-1.80788902518318e-06,1.94143151272288e-05,-6.07823808088681e-06,-2.9982454252854e-05,0.000280771672520834,3.80266266180554e-05,-1.88595946904761e-05,-1.56043377188644e-05,-1.44334701279112e-05,-1.90102653654449e-05,-2.2626060933837e-05,1.15297508595849e-05,2.93901389314526e-05,5.7839023454587e-07,-2.49945423507421e-05,9.62465422690722e-05,9.62465422690722e-05,9.96318873701966e-05,6.96831822145616e-05,4.31422990127207e-05,3.3460053040247e-05,1.38731474311756e-05,2.62499563478233e-05,5.79085991757613e-05,1.9951243364865e-05,1.84973118586031e-05,0.000498540576257617,0.000102015830573157,5.0070094908179e-07,4.32196039844193e-06,5.61074348946692e-06,5.67067844177197e-06,1.70080148260193e-05,5.57088834348776e-06,4.23231561270196e-05,9.36018096489498e-06,2.64649056101715e-05
"115","CTSH",0.000433232932812501,0.00192618768505953,0.000963387156874999,0.002023695605,0.00349944813160714,0.00505651548711111,0.00682020336685714,0.00760325169257141,0.00828245751666662,0.00853976159318752,0.0105787123351041,0.0108139990383929,0.00378361416169648,-5.30154224062499e-05,-5.30154224062499e-05,-5.11035866465773e-05,-5.08053027944902e-05,-5.2352216672497e-05,-4.71711760510455e-05,-4.31276076035941e-05,-2.96942441771979e-05,-2.77958339788811e-05,-1.89776345623042e-05,-4.58956332723832e-06,9.62800528184527e-05,-3.25026399801567e-06,-2.62210074424602e-05,-3.43992066159515e-05,-4.01148826376853e-05,-3.73491053125782e-05,-3.49245595143247e-05,-2.42255454510183e-05,-2.37055469864235e-05,-1.62482840097502e-05,-2.54441983100952e-06,0.000126577016196156,0.000126577016196156,0.00012807415688979,7.44951367932399e-05,3.50692548332306e-05,2.92542455687364e-05,1.33780605885706e-05,1.6363988041914e-06,1.06984500696514e-05,7.05184688344762e-06,6.89557906701264e-06,0.000683032195959998,0.000143292721189229,6.86071180290227e-06,1.44729084986452e-05,3.12921559992411e-05,2.40095183889053e-05,2.9306513406507e-05,3.01844079671154e-05,1.07725297908566e-05,7.46649327940108e-06,4.01478309043884e-06
